"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"7:21:56.7758758 AM","malware.exe","976","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\OLE","SUCCESS","Desired Access: Read"
"7:21:56.7758867 AM","malware.exe","976","RegSetInfoKey","HKLM\SOFTWARE\MICROSOFT\OLE","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7758913 AM","malware.exe","976","RegQueryValue","HKLM\SOFTWARE\MICROSOFT\OLE\MaxSxSHashCount","NAME NOT FOUND","Length: 144"
"7:21:56.7758969 AM","malware.exe","976","RegCloseKey","HKLM\SOFTWARE\MICROSOFT\OLE","SUCCESS",""
"7:21:56.7759230 AM","malware.exe","976","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:21:56.7759288 AM","malware.exe","976","RegOpenKey","HKCR","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"7:21:56.7759353 AM","malware.exe","976","RegSetInfoKey","HKCR","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7759407 AM","malware.exe","976","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"7:21:56.7759468 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Desired Access: Read"
"7:21:56.7759527 AM","malware.exe","976","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7759575 AM","malware.exe","976","RegCloseKey","HKCR","SUCCESS",""
"7:21:56.7759623 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7759670 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"7:21:56.7759722 AM","malware.exe","976","RegCloseKey","HKCR\Wow6432Node\CLSID\{76765B11-3F95-4AF2-AC9D-EA55D8994F1A}","SUCCESS",""
"7:21:56.7761321 AM","malware.exe","976","CreateFile","C:\Users\Sysuser\AppData\Local\Temp","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:21:56.7761462 AM","malware.exe","976","FileSystemControl","C:\Users\Sysuser\AppData\Local\Temp","INVALID DEVICE REQUEST","Control: FSCTL_LMR_QUERY_DEBUG_INFO"
"7:21:56.7761546 AM","malware.exe","976","QueryDirectory","C:\Users\Sysuser\AppData\Local\Temp\RarSFX0","SUCCESS","Filter: RarSFX0, 1: RarSFX0"
"7:21:56.7761656 AM","malware.exe","976","CloseFile","C:\Users\Sysuser\AppData\Local\Temp","SUCCESS",""
"7:21:56.7763092 AM","malware.exe","976","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"7:21:56.7763170 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Desired Access: Read"
"7:21:56.7763253 AM","malware.exe","976","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7763304 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7763352 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7763403 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","BUFFER TOO SMALL","Query: Name, Length: 0"
"7:21:56.7763446 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Query: Name"
"7:21:56.7763499 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7763545 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\Progid","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7763604 AM","malware.exe","976","RegQueryValue","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\(Default)","SUCCESS","Type: REG_SZ, Length: 34, Data: Namespace Walker"
"7:21:56.7763654 AM","malware.exe","976","RegQueryValue","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\(Default)","SUCCESS","Type: REG_SZ, Length: 34, Data: Namespace Walker"
"7:21:56.7763709 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7763756 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InprocServer32","SUCCESS","Desired Access: Read"
"7:21:56.7763819 AM","malware.exe","976","RegQueryValue","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 144"
"7:21:56.7763865 AM","malware.exe","976","RegQueryValue","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\shell32.dll"
"7:21:56.7763911 AM","malware.exe","976","RegQueryValue","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\shell32.dll"
"7:21:56.7763964 AM","malware.exe","976","RegQueryValue","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\shell32.dll"
"7:21:56.7764011 AM","malware.exe","976","RegQueryValue","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 20, Data: Apartment"
"7:21:56.7764071 AM","malware.exe","976","RegCloseKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InProcServer32","SUCCESS",""
"7:21:56.7764120 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7764167 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7764220 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7764266 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7764321 AM","malware.exe","976","RegCloseKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS",""
"7:21:56.7764478 AM","malware.exe","976","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:21:56.7764536 AM","malware.exe","976","RegOpenKey","HKCR","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"7:21:56.7764595 AM","malware.exe","976","RegSetInfoKey","HKCR","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7764645 AM","malware.exe","976","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"7:21:56.7764702 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Desired Access: Read"
"7:21:56.7764755 AM","malware.exe","976","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7764802 AM","malware.exe","976","RegCloseKey","HKCR","SUCCESS",""
"7:21:56.7764849 AM","malware.exe","976","RegQueryKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7764895 AM","malware.exe","976","RegOpenKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"7:21:56.7764946 AM","malware.exe","976","RegCloseKey","HKCR\Wow6432Node\CLSID\{72EB61E0-8672-4303-9175-F2E4C68B2E7C}","SUCCESS",""
"7:21:56.7765601 AM","malware.exe","976","CreateFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:21:56.7765874 AM","malware.exe","976","QueryBasicInformationFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","CreationTime: 7/13/2009 4:47:48 PM, LastAccessTime: 7/13/2009 4:47:48 PM, LastWriteTime: 7/13/2009 6:16:14 PM, ChangeTime: 5/2/2022 1:25:37 PM, FileAttributes: A"
"7:21:56.7765934 AM","malware.exe","976","CloseFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS",""
"7:21:56.7766245 AM","malware.exe","976","CreateFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:21:56.7766494 AM","malware.exe","976","CreateFileMapping","C:\Windows\SysWOW64\shell32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"7:21:56.7767591 AM","malware.exe","976","CreateFileMapping","C:\Windows\SysWOW64\shell32.dll","SUCCESS","SyncType: SyncTypeOther"
"7:21:56.7771914 AM","malware.exe","976","Load Image","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Image Base: 0x2a10000, Image Size: 0xc49000"
"7:21:56.7772156 AM","malware.exe","976","CloseFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS",""
"7:21:56.7772697 AM","malware.exe","976","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"7:21:56.7772783 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"7:21:56.7772883 AM","malware.exe","976","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"7:21:56.7772936 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7773013 AM","malware.exe","976","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"7:21:56.7773124 AM","malware.exe","976","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"7:21:56.7773202 AM","malware.exe","976","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:21:56.7773262 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"7:21:56.7773342 AM","malware.exe","976","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7773396 AM","malware.exe","976","RegCloseKey","HKCU","SUCCESS",""
"7:21:56.7773454 AM","malware.exe","976","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Start Menu","SUCCESS","Type: REG_EXPAND_SZ, Length: 118, Data: %USERPROFILE%\AppData\Roaming\Microsoft\Windows\Start Menu"
"7:21:56.7774256 AM","malware.exe","976","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"7:21:56.7774397 AM","malware.exe","976","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"7:21:56.7774451 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"7:21:56.7774515 AM","malware.exe","976","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"7:21:56.7774562 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7774614 AM","malware.exe","976","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"7:21:56.7774669 AM","malware.exe","976","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:21:56.7774733 AM","malware.exe","976","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"7:21:56.7774827 AM","malware.exe","976","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7774879 AM","malware.exe","976","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\User Shell Folders\Common Start Menu","SUCCESS","Type: REG_EXPAND_SZ, Length: 86, Data: %ProgramData%\Microsoft\Windows\Start Menu"
"7:21:56.7775101 AM","malware.exe","976","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\User Shell Folders","SUCCESS",""
"7:21:56.7775200 AM","malware.exe","976","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"7:21:56.7775247 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"7:21:56.7775300 AM","malware.exe","976","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"7:21:56.7775345 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7775395 AM","malware.exe","976","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"7:21:56.7775472 AM","malware.exe","976","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"7:21:56.7775533 AM","malware.exe","976","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:21:56.7775588 AM","malware.exe","976","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"7:21:56.7775636 AM","malware.exe","976","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7775688 AM","malware.exe","976","RegCloseKey","HKCU","SUCCESS",""
"7:21:56.7775736 AM","malware.exe","976","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Recent","SUCCESS","Type: REG_EXPAND_SZ, Length: 110, Data: %USERPROFILE%\AppData\Roaming\Microsoft\Windows\Recent"
"7:21:56.7776008 AM","malware.exe","976","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"7:21:56.7776676 AM","malware.exe","976","CreateFile","C:\Users\Sysuser\AppData\Local\Temp\RarSFX0","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:21:56.7776823 AM","malware.exe","976","FileSystemControl","C:\Users\Sysuser\AppData\Local\Temp\RarSFX0","INVALID DEVICE REQUEST","Control: FSCTL_LMR_QUERY_DEBUG_INFO"
"7:21:56.7777091 AM","malware.exe","976","QueryDirectory","C:\Users\Sysuser\AppData\Local\Temp\RarSFX0","SUCCESS","0: ., 1: .., 2: rinst.exe, 3: vip01.JPG"
"7:21:56.7777919 AM","malware.exe","976","QueryDirectory","C:\Users\Sysuser\AppData\Local\Temp\RarSFX0","NO MORE FILES",""
"7:21:56.7778061 AM","malware.exe","976","CloseFile","C:\Users\Sysuser\AppData\Local\Temp\RarSFX0","SUCCESS",""
"7:21:56.7778495 AM","malware.exe","976","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:21:56.7778561 AM","malware.exe","976","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"7:21:56.7778622 AM","malware.exe","976","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"7:21:56.7778702 AM","malware.exe","976","RegOpenKey","HKCU\Software\Classes\.JPG","NAME NOT FOUND","Desired Access: Query Value"
"7:21:56.7778789 AM","malware.exe","976","RegOpenKey","HKCR\.JPG","SUCCESS","Desired Access: Query Value"
"7:21:56.7778868 AM","malware.exe","976","RegSetInfoKey","HKCR\.JPG","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7778917 AM","malware.exe","976","RegQueryKey","HKCR\.JPG","SUCCESS","Query: Name"
"7:21:56.7778967 AM","malware.exe","976","RegQueryKey","HKCR\.JPG","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7779055 AM","malware.exe","976","RegOpenKey","HKCU\Software\Classes\.JPG","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:21:56.7779808 AM","malware.exe","976","RegQueryValue","HKCR\.JPG\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: jpegfile"
"7:21:56.7779909 AM","malware.exe","976","RegCloseKey","HKCR\.JPG","SUCCESS",""
"7:21:56.7779987 AM","malware.exe","976","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:21:56.7780041 AM","malware.exe","976","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"7:21:56.7780092 AM","malware.exe","976","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"7:21:56.7780155 AM","malware.exe","976","RegOpenKey","HKCU\Software\Classes\.JPG\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"7:21:56.7780249 AM","malware.exe","976","RegOpenKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Desired Access: Read"
"7:21:56.7780335 AM","malware.exe","976","RegSetInfoKey","HKCR\.JPG\OpenWithProgids","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:21:56.7780422 AM","malware.exe","976","RegQueryKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Query: Cached, SubKeys: 0, Values: 1"
"7:21:56.7780470 AM","malware.exe","976","RegQueryKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Query: Name"
"7:21:56.7780520 AM","malware.exe","976","RegQueryKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7780602 AM","malware.exe","976","RegOpenKey","HKCU\Software\Classes\.JPG\OpenWithProgids","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:21:56.7780658 AM","malware.exe","976","RegQueryKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Query: Name"
"7:21:56.7780703 AM","malware.exe","976","RegQueryKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7780776 AM","malware.exe","976","RegOpenKey","HKCU\Software\Classes\.JPG\OpenWithProgids","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:21:56.7780840 AM","malware.exe","976","RegEnumValue","HKCR\.JPG\OpenWithProgids","SUCCESS","Index: 0, Name: jpegfile, Type: REG_SZ, Length: 2, Data: "
"7:21:56.7780905 AM","malware.exe","976","RegQueryKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Query: Name"
"7:21:56.7781552 AM","malware.exe","976","RegQueryKey","HKCR\.JPG\OpenWithProgids","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"7:21:56.7781639 AM","malware.exe","976","RegOpenKey","HKCU\Software\Classes\.JPG\OpenWithProgids","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:21:56.7781693 AM","malware.exe","976","RegEnumValue","HKCR\.JPG\OpenWithProgids","NO MORE ENTRIES","Index: 1, Length: 220"
"7:21:56.7781757 AM","malware.exe","976","RegCloseKey","HKCR\.JPG\OpenWithProgids","SUCCESS",""
"7:21:56.7781832 AM","malware.exe","976","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
